dataid  nicerobsid yyyy doy mm dd MJD   P0ms             Pdot0         nu0              nudot0_15     tJPLms  SNthr  RadioObservatory proc_flag add_flag expks
2017221 1013010104 2017 221 08 09 57974 33.7386455638600 4.196976E-013 29.6396012136058 -368706.86500 5.4986  5.5    Usuda            False		False	 8.53
2017314 1013010110 2017 314 11 10 58067 33.7420013149690 4.208289E-013 29.6366534594487 -369627.12686 33.2991 5.5    Usuda/Kashima    False		False	 3.53 
2017364 1013010122 2017 364 12 30 58117 33.7438232884800 4.212781E-013 29.6350532496238 -369981.74081 31.4319 5.5    Usuda            False		False	 3.86
2018003 1013010123 2018 003 01 03 58121 33.7439688099380 4.210078E-013 29.6349254479363 -369741.19608 20.5276 5.5    Usuda            False		False	 10.48
2018072 1013010125 2018 072 03 13 58190 33.7464765718070 4.204062E-013 29.6327232228871 -369157.99597 10.6308 6.00   Kashima          False		False	 20.54
2018073 1013010126 2018 073 03 14 58191 33.7465128949050 4.204062E-013 29.6326913276713 -369157.20216 13.7100 6.00   Kashima          False		False	 19.89
2018097 1013010131 2018 097 04 07 58215 33.7473845470610 4.202621E-013 29.6319259528243 -369011.60201 8.2494  6.00   Kashima          True		False	 2.95
2018312 1013010143 2018 312 11 08 58430 33.7551884822830 4.200554E-013 29.6250752836077 -368659.58380 18.2224 5.5    Usuda(Kashima)   True      False    -
2018313 1013010144 2018 313 11 09 58431 33.7552247679270 4.200554E-013 29.6250434377248 -368658.79033 13.8900 5.5    Usuda(Kashima)   True      False    -
